onset	duration	nwb_table	spatial_frequency	temporal_frequency	direction
26958.0	60.0	epochs	0.04	1.0	225.0
27049.0	60.0	epochs	0.04	1.0	0.0
27139.0	60.0	epochs	0.04	1.0	180.0
27230.0	60.0	epochs	0.04	2.0	0.0
27320.0	60.0	epochs	0.04	2.0	315.0
27411.0	60.0	epochs	0.04	2.0	270.0
27501.0	60.0	epochs	0.04	1.0	315.0
27592.0	60.0	epochs	0.04	2.0	135.0
27682.0	60.0	epochs	0.04	1.0	225.0
27773.0	60.0	epochs	0.04	1.0	135.0
27863.0	60.0	epochs	0.04	2.0	135.0
27954.0	60.0	epochs	0.04	2.0	45.0
28045.0	59.0	epochs	0.04	1.0	135.0
28135.0	60.0	epochs	0.04	1.0	180.0
28226.0	59.0	epochs	0.04	1.0	0.0
28316.0	60.0	epochs	0.04	2.0	225.0
28407.0	59.0	epochs	0.04	1.0	225.0
28497.0	60.0	epochs	0.04	1.0	45.0
28588.0	59.0	epochs	0.04	2.0	135.0
28678.0	60.0	epochs	0.04	1.0	315.0
28769.0	60.0	epochs	0.04	1.0	90.0
28859.0	60.0	epochs	0.04	2.0	315.0
28950.0	60.0	epochs	0.04	2.0	315.0
29040.0	60.0	epochs	0.04	1.0	315.0
29131.0	60.0	epochs	0.04	1.0	135.0
29221.0	60.0	epochs	0.04	1.0	180.0
29312.0	60.0	epochs	0.04	1.0	315.0
29402.0	60.0	epochs	0.04	1.0	225.0
29493.0	60.0	epochs	0.04	1.0	225.0
29583.0	60.0	epochs	0.04	2.0	270.0
29674.0	60.0	epochs	0.04	2.0	0.0
29764.0	60.0	epochs	0.04	1.0	45.0
29855.0	60.0	epochs	0.04	1.0	0.0
29945.0	60.0	epochs			
30036.0	60.0	epochs	0.04	1.0	135.0
30126.0	60.0	epochs	0.04	1.0	0.0
30217.0	60.0	epochs	0.04	2.0	90.0
30307.0	60.0	epochs	0.04	1.0	0.0
30398.0	60.0	epochs	0.04	2.0	225.0
30489.0	59.0	epochs	0.04	2.0	90.0
30579.0	60.0	epochs	0.04	2.0	90.0
30670.0	59.0	epochs	0.04	1.0	315.0
30760.0	60.0	epochs	0.04	2.0	45.0
30851.0	59.0	epochs	0.04	1.0	0.0
30941.0	60.0	epochs	0.04	1.0	180.0
31032.0	59.0	epochs	0.04	1.0	180.0
31122.0	60.0	epochs	0.04	1.0	0.0
31213.0	59.0	epochs	0.04	2.0	225.0
31303.0	60.0	epochs	0.04	1.0	270.0
31394.0	60.0	epochs	0.04	2.0	45.0
31484.0	60.0	epochs	0.04	1.0	0.0
31575.0	60.0	epochs	0.04	1.0	135.0
31665.0	60.0	epochs	0.04	1.0	45.0
31756.0	60.0	epochs	0.04	2.0	225.0
31846.0	60.0	epochs	0.04	1.0	90.0
31937.0	68.0	epochs	0.04	2.0	90.0
32035.0	60.0	epochs	0.04	2.0	270.0
32126.0	60.0	epochs	0.04	2.0	180.0
32216.0	60.0	epochs	0.04	1.0	180.0
32307.0	60.0	epochs	0.04	1.0	135.0
32397.0	60.0	epochs	0.04	2.0	315.0
32488.0	60.0	epochs	0.04	1.0	180.0
32578.0	60.0	epochs	0.04	1.0	135.0
32669.0	60.0	epochs	0.04	1.0	180.0
32759.0	60.0	epochs	0.04	2.0	0.0
32850.0	60.0	epochs	0.04	1.0	45.0
32941.0	59.0	epochs	0.04	2.0	315.0
33031.0	60.0	epochs	0.04	2.0	270.0
33122.0	59.0	epochs	0.04	1.0	315.0
33212.0	60.0	epochs	0.04	1.0	315.0
33303.0	59.0	epochs	0.04	2.0	90.0
33393.0	60.0	epochs	0.04	2.0	180.0
33484.0	59.0	epochs	0.04	2.0	270.0
33574.0	60.0	epochs	0.04	2.0	315.0
33665.0	59.0	epochs	0.04	1.0	180.0
33755.0	60.0	epochs	0.04	1.0	45.0
33846.0	60.0	epochs	0.04	2.0	270.0
33936.0	60.0	epochs	0.04	2.0	315.0
34027.0	60.0	epochs	0.04	2.0	90.0
34117.0	60.0	epochs	0.04	2.0	0.0
34208.0	60.0	epochs	0.04	1.0	180.0
34298.0	60.0	epochs	0.04	1.0	270.0
34389.0	60.0	epochs	0.04	2.0	270.0
34479.0	60.0	epochs	0.04	1.0	180.0
34570.0	60.0	epochs	0.04	2.0	315.0
34660.0	60.0	epochs	0.04	2.0	90.0
34751.0	60.0	epochs	0.04	1.0	225.0
34841.0	60.0	epochs	0.04	2.0	270.0
34932.0	60.0	epochs	0.04	1.0	180.0
35022.0	60.0	epochs	0.04	2.0	180.0
35113.0	60.0	epochs	0.04	1.0	90.0
35203.0	60.0	epochs	0.04	1.0	90.0
35294.0	60.0	epochs			
35384.0	60.0	epochs	0.04	2.0	180.0
35475.0	60.0	epochs	0.04	2.0	135.0
35566.0	59.0	epochs	0.04	2.0	135.0
35656.0	60.0	epochs	0.04	2.0	45.0
35747.0	59.0	epochs	0.04	2.0	45.0
35837.0	60.0	epochs	0.04	1.0	180.0
